pairs	Predictions	Scores
MG592611.1:Vibrio alginolyticus	0	0
MG592611.1:Vibrio anguillarum	0	0
MG592611.1:Vibrio breoganii	0	0
MG592611.1:Vibrio cyclitrophicus	0	0
MG592611.1:Vibrio kanaloae	0	0
MG592611.1:Vibrio lentus	0	0
MG592611.1:Vibrio parahaemolyticus	0	0
MG592611.1:Vibrio sp. 10N.1	0	0
MG592611.1:Vibrio sp. 10N.2	0	0
MG592611.1:Vibrio sp. 10N.3	0	0
MG592611.1:Vibrio sp. 10N.4	0	0
MG592611.1:Vibrio sp. 10N.5	0	0
MG592611.1:Vibrio sp. F12	0	0
MG592611.1:Vibrio sp. F13	1	1
MG592611.1:Vibrio splendidus	0	0
MG592611.1:Vibrio tasmaniensis	0	0
MG592611.1:Vibrio vulnificus	0	0
MG592612.1:Aliivibrio fischeri	0	0
MG592612.1:Enterovibrio norvegicus	0	0
MG592612.1:Shewanella sp. 10N.6	0	0
MG592612.1:Shewanella sp. 10N.7	0	0
MG592612.1:Vibrio alginolyticus	0	0
MG592612.1:Vibrio anguillarum	0	0
MG592612.1:Vibrio breoganii	1	1
MG592612.1:Vibrio cyclitrophicus	0	0
MG592612.1:Vibrio kanaloae	0	0
MG592612.1:Vibrio lentus	0	0
MG592612.1:Vibrio parahaemolyticus	0	0
MG592612.1:Vibrio sp. 10N.1	0	0
MG592612.1:Vibrio sp. 10N.2	0	0
MG592612.1:Vibrio sp. 10N.3	0	0
MG592612.1:Vibrio sp. 10N.4	0	0
MG592612.1:Vibrio sp. 10N.5	0	0
MG592612.1:Vibrio sp. F12	0	0
MG592612.1:Vibrio sp. F13	0	0
MG592612.1:Vibrio splendidus	1	1
MG592612.1:Vibrio tasmaniensis	0	0
MG592612.1:Vibrio vulnificus	0	0
MG592614.1:Aliivibrio fischeri	0	0
MG592614.1:Enterovibrio norvegicus	0	0
MG592614.1:Shewanella sp. 10N.6	0	0
MG592614.1:Shewanella sp. 10N.7	0	0
MG592614.1:Vibrio alginolyticus	0	0
MG592614.1:Vibrio anguillarum	0	0
MG592614.1:Vibrio breoganii	0	0
MG592614.1:Vibrio cyclitrophicus	1	1
MG592614.1:Vibrio kanaloae	0	0
MG592614.1:Vibrio lentus	0	0
MG592614.1:Vibrio parahaemolyticus	0	0
MG592614.1:Vibrio sp. 10N.1	0	0
MG592614.1:Vibrio sp. 10N.2	0	0
MG592614.1:Vibrio sp. 10N.3	0	0
MG592614.1:Vibrio sp. 10N.4	0	0
MG592614.1:Vibrio sp. 10N.5	0	0
MG592614.1:Vibrio sp. F12	0	0
MG592614.1:Vibrio sp. F13	0	0
MG592614.1:Vibrio splendidus	0	0
MG592614.1:Vibrio tasmaniensis	0	0
MG592614.1:Vibrio vulnificus	0	0
MG592615.1:Aliivibrio fischeri	0	0
MG592615.1:Enterovibrio norvegicus	0	0
MG592615.1:Shewanella sp. 10N.6	0	0
MG592615.1:Shewanella sp. 10N.7	0	0
MG592615.1:Vibrio alginolyticus	0	0
MG592615.1:Vibrio anguillarum	0	0
MG592615.1:Vibrio breoganii	0	0
MG592615.1:Vibrio cyclitrophicus	1	1
MG592615.1:Vibrio kanaloae	0	0
MG592615.1:Vibrio lentus	0	0
MG592615.1:Vibrio parahaemolyticus	0	0
MG592615.1:Vibrio sp. 10N.1	0	0
MG592615.1:Vibrio sp. 10N.2	0	0
MG592615.1:Vibrio sp. 10N.3	0	0
MG592615.1:Vibrio sp. 10N.4	0	0
MG592615.1:Vibrio sp. 10N.5	0	0
MG592615.1:Vibrio sp. F12	0	0
MG592615.1:Vibrio sp. F13	0	0
MG592615.1:Vibrio splendidus	0	0
MG592615.1:Vibrio tasmaniensis	0	0
MG592615.1:Vibrio vulnificus	0	0
MG592617.1:Aliivibrio fischeri	0	0
MG592617.1:Enterovibrio norvegicus	0	0
MG592617.1:Shewanella sp. 10N.6	0	0
MG592617.1:Shewanella sp. 10N.7	0	0
MG592617.1:Vibrio alginolyticus	0	0
MG592617.1:Vibrio anguillarum	0	0
MG592617.1:Vibrio breoganii	0	0
MG592617.1:Vibrio cyclitrophicus	0	0
MG592617.1:Vibrio kanaloae	0	0
MG592617.1:Vibrio lentus	0	0
MG592617.1:Vibrio parahaemolyticus	0	0
MG592617.1:Vibrio sp. 10N.1	0	0
MG592617.1:Vibrio sp. 10N.2	0	0
MG592617.1:Vibrio sp. 10N.3	0	0
MG592617.1:Vibrio sp. 10N.4	0	0
MG592617.1:Vibrio sp. 10N.5	0	0
MG592617.1:Vibrio sp. F12	0	0
MG592617.1:Vibrio sp. F13	0	0
MG592617.1:Vibrio splendidus	1	1
MG592617.1:Vibrio tasmaniensis	0	0
MG592617.1:Vibrio vulnificus	0	0
MG592618.1:Aliivibrio fischeri	0	0
MG592618.1:Enterovibrio norvegicus	0	0
MG592618.1:Shewanella sp. 10N.6	0	0
MG592618.1:Shewanella sp. 10N.7	0	0
MG592618.1:Vibrio alginolyticus	0	0
MG592618.1:Vibrio anguillarum	0	0
MG592618.1:Vibrio breoganii	0	0
MG592618.1:Vibrio cyclitrophicus	0	0
MG592618.1:Vibrio kanaloae	0	0
MG592618.1:Vibrio lentus	1	1
MG592618.1:Vibrio parahaemolyticus	0	0
MG592618.1:Vibrio sp. 10N.1	0	0
MG592618.1:Vibrio sp. 10N.2	0	0
MG592618.1:Vibrio sp. 10N.3	0	0
MG592618.1:Vibrio sp. 10N.4	0	0
MG592618.1:Vibrio sp. 10N.5	0	0
MG592618.1:Vibrio sp. F12	0	0
MG592618.1:Vibrio sp. F13	0	0
MG592618.1:Vibrio splendidus	0	0
MG592618.1:Vibrio tasmaniensis	0	0
MG592618.1:Vibrio vulnificus	0	0
MG592619.1:Aliivibrio fischeri	0	0
MG592619.1:Enterovibrio norvegicus	0	0
MG592619.1:Shewanella sp. 10N.6	0	0
MG592619.1:Shewanella sp. 10N.7	0	0
MG592619.1:Vibrio alginolyticus	0	0
MG592619.1:Vibrio anguillarum	0	0
MG592619.1:Vibrio breoganii	0	0
MG592619.1:Vibrio cyclitrophicus	1	1
MG592619.1:Vibrio kanaloae	0	0
MG592619.1:Vibrio lentus	1	1
MG592619.1:Vibrio parahaemolyticus	0	0
MG592619.1:Vibrio sp. 10N.1	0	0
MG592619.1:Vibrio sp. 10N.2	0	0
MG592619.1:Vibrio sp. 10N.3	0	0
MG592619.1:Vibrio sp. 10N.4	0	0
MG592619.1:Vibrio sp. 10N.5	0	0
MG592619.1:Vibrio sp. F12	0	0
MG592619.1:Vibrio sp. F13	0	0
MG592619.1:Vibrio splendidus	1	1
MG592619.1:Vibrio tasmaniensis	0	0
MG592619.1:Vibrio vulnificus	0	0
MG592620.1:Aliivibrio fischeri	0	0
MG592620.1:Enterovibrio norvegicus	0	0
MG592620.1:Shewanella sp. 10N.6	0	0
MG592620.1:Shewanella sp. 10N.7	0	0
MG592620.1:Vibrio alginolyticus	0	0
MG592620.1:Vibrio anguillarum	0	0
MG592620.1:Vibrio breoganii	0	0
MG592620.1:Vibrio cyclitrophicus	0	0
MG592620.1:Vibrio kanaloae	0	0
MG592620.1:Vibrio lentus	1	1
MG592620.1:Vibrio parahaemolyticus	0	0
MG592620.1:Vibrio sp. 10N.1	0	0
MG592620.1:Vibrio sp. 10N.2	0	0
MG592620.1:Vibrio sp. 10N.3	0	0
MG592620.1:Vibrio sp. 10N.4	0	0
MG592620.1:Vibrio sp. 10N.5	0	0
MG592620.1:Vibrio sp. F12	0	0
MG592620.1:Vibrio sp. F13	0	0
MG592620.1:Vibrio splendidus	0	0
MG592620.1:Vibrio tasmaniensis	0	0
MG592620.1:Vibrio vulnificus	0	0
MG592621.1:Aliivibrio fischeri	0	0
MG592621.1:Enterovibrio norvegicus	0	0
MG592621.1:Shewanella sp. 10N.6	0	0
MG592621.1:Shewanella sp. 10N.7	0	0
MG592621.1:Vibrio alginolyticus	0	0
MG592621.1:Vibrio anguillarum	0	0
MG592621.1:Vibrio breoganii	0	0
MG592621.1:Vibrio cyclitrophicus	0	0
MG592621.1:Vibrio kanaloae	0	0
MG592621.1:Vibrio lentus	1	1
MG592621.1:Vibrio parahaemolyticus	0	0
MG592621.1:Vibrio sp. 10N.1	0	0
MG592621.1:Vibrio sp. 10N.2	0	0
MG592621.1:Vibrio sp. 10N.3	0	0
MG592621.1:Vibrio sp. 10N.4	0	0
MG592621.1:Vibrio sp. 10N.5	0	0
MG592621.1:Vibrio sp. F12	0	0
MG592621.1:Vibrio sp. F13	0	0
MG592621.1:Vibrio splendidus	1	1
MG592621.1:Vibrio tasmaniensis	0	0
MG592621.1:Vibrio vulnificus	0	0
MG592622.1:Aliivibrio fischeri	0	0
MG592622.1:Enterovibrio norvegicus	1	1
MG592622.1:Shewanella sp. 10N.6	0	0
MG592622.1:Shewanella sp. 10N.7	0	0
MG592622.1:Vibrio alginolyticus	0	0
MG592622.1:Vibrio anguillarum	0	0
MG592622.1:Vibrio breoganii	0	0
MG592622.1:Vibrio cyclitrophicus	1	1
MG592622.1:Vibrio kanaloae	0	0
MG592622.1:Vibrio lentus	1	1
MG592622.1:Vibrio parahaemolyticus	0	0
MG592622.1:Vibrio sp. 10N.1	0	0
MG592622.1:Vibrio sp. 10N.2	0	0
MG592622.1:Vibrio sp. 10N.3	0	0
MG592622.1:Vibrio sp. 10N.4	0	0
MG592622.1:Vibrio sp. 10N.5	0	0
MG592622.1:Vibrio sp. F12	0	0
MG592622.1:Vibrio sp. F13	0	0
MG592622.1:Vibrio splendidus	0	0
MG592622.1:Vibrio tasmaniensis	0	0
MG592622.1:Vibrio vulnificus	0	0
MG592623.1:Aliivibrio fischeri	0	0
MG592623.1:Enterovibrio norvegicus	0	0
MG592623.1:Shewanella sp. 10N.6	0	0
MG592623.1:Shewanella sp. 10N.7	0	0
MG592623.1:Vibrio alginolyticus	0	0
MG592623.1:Vibrio anguillarum	0	0
MG592623.1:Vibrio breoganii	0	0
MG592623.1:Vibrio cyclitrophicus	0	0
MG592623.1:Vibrio kanaloae	0	0
MG592623.1:Vibrio lentus	0	0
MG592623.1:Vibrio parahaemolyticus	0	0
MG592623.1:Vibrio sp. 10N.1	0	0
MG592623.1:Vibrio sp. 10N.2	0	0
MG592623.1:Vibrio sp. 10N.3	0	0
MG592623.1:Vibrio sp. 10N.4	0	0
MG592623.1:Vibrio sp. 10N.5	0	0
MG592623.1:Vibrio sp. F12	0	0
MG592623.1:Vibrio sp. F13	0	0
MG592623.1:Vibrio splendidus	1	1
MG592623.1:Vibrio tasmaniensis	0	0
MG592623.1:Vibrio vulnificus	0	0
MG592624.1:Aliivibrio fischeri	0	0
MG592624.1:Enterovibrio norvegicus	0	0
MG592624.1:Shewanella sp. 10N.6	0	0
MG592624.1:Shewanella sp. 10N.7	0	0
MG592624.1:Vibrio alginolyticus	0	0
MG592624.1:Vibrio anguillarum	0	0
MG592624.1:Vibrio breoganii	0	0
MG592624.1:Vibrio cyclitrophicus	0	0
MG592624.1:Vibrio kanaloae	0	0
MG592624.1:Vibrio lentus	0	0
MG592624.1:Vibrio parahaemolyticus	0	0
MG592624.1:Vibrio sp. 10N.1	0	0
MG592624.1:Vibrio sp. 10N.2	0	0
MG592624.1:Vibrio sp. 10N.3	0	0
MG592624.1:Vibrio sp. 10N.4	0	0
MG592624.1:Vibrio sp. 10N.5	0	0
MG592624.1:Vibrio sp. F12	0	0
MG592624.1:Vibrio sp. F13	0	0
MG592624.1:Vibrio splendidus	1	1
MG592624.1:Vibrio tasmaniensis	0	0
MG592624.1:Vibrio vulnificus	0	0
MG592625.1:Aliivibrio fischeri	0	0
MG592625.1:Enterovibrio norvegicus	0	0
MG592625.1:Shewanella sp. 10N.6	0	0
MG592625.1:Shewanella sp. 10N.7	0	0
MG592625.1:Vibrio alginolyticus	0	0
MG592625.1:Vibrio anguillarum	0	0
MG592625.1:Vibrio breoganii	1	1
MG592625.1:Vibrio cyclitrophicus	0	0
MG592625.1:Vibrio kanaloae	0	0
MG592625.1:Vibrio lentus	0	0
MG592625.1:Vibrio parahaemolyticus	0	0
MG592625.1:Vibrio sp. 10N.1	0	0
MG592625.1:Vibrio sp. 10N.2	0	0
MG592625.1:Vibrio sp. 10N.3	0	0
MG592625.1:Vibrio sp. 10N.4	0	0
MG592625.1:Vibrio sp. 10N.5	0	0
MG592625.1:Vibrio sp. F12	0	0
MG592625.1:Vibrio sp. F13	0	0
MG592625.1:Vibrio splendidus	0	0
MG592625.1:Vibrio tasmaniensis	0	0
MG592625.1:Vibrio vulnificus	0	0
MG592626.1:Aliivibrio fischeri	0	0
MG592626.1:Enterovibrio norvegicus	0	0
MG592626.1:Shewanella sp. 10N.6	0	0
MG592626.1:Shewanella sp. 10N.7	0	0
MG592626.1:Vibrio alginolyticus	0	0
MG592626.1:Vibrio anguillarum	0	0
MG592626.1:Vibrio breoganii	1	1
MG592626.1:Vibrio cyclitrophicus	0	0
MG592626.1:Vibrio kanaloae	0	0
MG592626.1:Vibrio lentus	0	0
MG592626.1:Vibrio parahaemolyticus	0	0
MG592626.1:Vibrio sp. 10N.1	0	0
MG592626.1:Vibrio sp. 10N.2	0	0
MG592626.1:Vibrio sp. 10N.3	0	0
MG592626.1:Vibrio sp. 10N.4	0	0
MG592626.1:Vibrio sp. 10N.5	0	0
MG592626.1:Vibrio sp. F12	0	0
MG592626.1:Vibrio sp. F13	0	0
MG592626.1:Vibrio splendidus	0	0
MG592626.1:Vibrio tasmaniensis	0	0
MG592626.1:Vibrio vulnificus	0	0
MG592627.1:Aliivibrio fischeri	0	0
MG592627.1:Enterovibrio norvegicus	0	0
MG592627.1:Shewanella sp. 10N.6	0	0
MG592627.1:Shewanella sp. 10N.7	0	0
MG592627.1:Vibrio alginolyticus	0	0
MG592627.1:Vibrio anguillarum	0	0
MG592627.1:Vibrio breoganii	0	0
MG592627.1:Vibrio cyclitrophicus	1	1
MG592627.1:Vibrio kanaloae	0	0
MG592627.1:Vibrio lentus	0	0
MG592627.1:Vibrio parahaemolyticus	0	0
MG592627.1:Vibrio sp. 10N.1	0	0
MG592627.1:Vibrio sp. 10N.2	0	0
MG592627.1:Vibrio sp. 10N.3	0	0
MG592627.1:Vibrio sp. 10N.4	0	0
MG592627.1:Vibrio sp. 10N.5	0	0
MG592627.1:Vibrio sp. F12	0	0
MG592627.1:Vibrio sp. F13	0	0
MG592627.1:Vibrio splendidus	0	0
MG592627.1:Vibrio tasmaniensis	0	0
MG592627.1:Vibrio vulnificus	0	0
MG592629.1:Aliivibrio fischeri	0	0
MG592629.1:Enterovibrio norvegicus	0	0
MG592629.1:Shewanella sp. 10N.6	0	0
MG592629.1:Shewanella sp. 10N.7	0	0
MG592629.1:Vibrio alginolyticus	0	0
MG592629.1:Vibrio anguillarum	0	0
MG592629.1:Vibrio breoganii	0	0
MG592629.1:Vibrio cyclitrophicus	0	0
MG592629.1:Vibrio kanaloae	0	0
MG592629.1:Vibrio lentus	0	0
MG592629.1:Vibrio parahaemolyticus	0	0
MG592629.1:Vibrio sp. 10N.1	0	0
MG592629.1:Vibrio sp. 10N.2	0	0
MG592629.1:Vibrio sp. 10N.3	0	0
MG592629.1:Vibrio sp. 10N.4	0	0
MG592629.1:Vibrio sp. 10N.5	0	0
MG592629.1:Vibrio sp. F12	0	0
MG592629.1:Vibrio sp. F13	0	0
MG592629.1:Vibrio splendidus	1	1
MG592629.1:Vibrio tasmaniensis	0	0
MG592629.1:Vibrio vulnificus	0	0
MG592630.1:Aliivibrio fischeri	0	0
MG592630.1:Enterovibrio norvegicus	0	0
MG592630.1:Shewanella sp. 10N.6	0	0
MG592630.1:Shewanella sp. 10N.7	0	0
MG592630.1:Vibrio alginolyticus	0	0
MG592630.1:Vibrio anguillarum	0	0
MG592630.1:Vibrio breoganii	0	0
MG592630.1:Vibrio cyclitrophicus	1	1
MG592630.1:Vibrio kanaloae	0	0
MG592630.1:Vibrio lentus	0	0
MG592630.1:Vibrio parahaemolyticus	0	0
MG592630.1:Vibrio sp. 10N.1	0	0
MG592630.1:Vibrio sp. 10N.2	0	0
MG592630.1:Vibrio sp. 10N.3	0	0
MG592630.1:Vibrio sp. 10N.4	0	0
MG592630.1:Vibrio sp. 10N.5	0	0
MG592630.1:Vibrio sp. F12	0	0
MG592630.1:Vibrio sp. F13	0	0
MG592630.1:Vibrio splendidus	0	0
MG592630.1:Vibrio tasmaniensis	0	0
MG592630.1:Vibrio vulnificus	0	0
MG592631.1:Aliivibrio fischeri	0	0
MG592631.1:Enterovibrio norvegicus	0	0
MG592631.1:Shewanella sp. 10N.6	0	0
MG592631.1:Shewanella sp. 10N.7	0	0
MG592631.1:Vibrio alginolyticus	0	0
MG592631.1:Vibrio anguillarum	0	0
MG592631.1:Vibrio breoganii	1	1
MG592631.1:Vibrio cyclitrophicus	0	0
MG592631.1:Vibrio kanaloae	0	0
MG592631.1:Vibrio lentus	0	0
MG592631.1:Vibrio parahaemolyticus	0	0
MG592631.1:Vibrio sp. 10N.1	0	0
MG592631.1:Vibrio sp. 10N.2	0	0
MG592631.1:Vibrio sp. 10N.3	0	0
MG592631.1:Vibrio sp. 10N.4	0	0
MG592631.1:Vibrio sp. 10N.5	0	0
MG592631.1:Vibrio sp. F12	0	0
MG592631.1:Vibrio sp. F13	0	0
MG592631.1:Vibrio splendidus	0	0
MG592631.1:Vibrio tasmaniensis	0	0
MG592631.1:Vibrio vulnificus	0	0
MG592632.1:Aliivibrio fischeri	0	0
MG592632.1:Enterovibrio norvegicus	0	0
MG592632.1:Shewanella sp. 10N.6	0	0
MG592632.1:Shewanella sp. 10N.7	0	0
MG592632.1:Vibrio alginolyticus	0	0
MG592632.1:Vibrio anguillarum	0	0
MG592632.1:Vibrio breoganii	0	0
MG592632.1:Vibrio cyclitrophicus	0	0
MG592632.1:Vibrio kanaloae	0	0
MG592632.1:Vibrio lentus	1	1
MG592632.1:Vibrio parahaemolyticus	0	0
MG592632.1:Vibrio sp. 10N.1	0	0
MG592632.1:Vibrio sp. 10N.2	0	0
MG592632.1:Vibrio sp. 10N.3	0	0
MG592632.1:Vibrio sp. 10N.4	0	0
MG592632.1:Vibrio sp. 10N.5	0	0
MG592632.1:Vibrio sp. F12	0	0
MG592632.1:Vibrio sp. F13	0	0
MG592632.1:Vibrio splendidus	0	0
MG592632.1:Vibrio tasmaniensis	0	0
MG592632.1:Vibrio vulnificus	0	0
MG592633.1:Aliivibrio fischeri	0	0
MG592633.1:Enterovibrio norvegicus	0	0
MG592633.1:Shewanella sp. 10N.6	0	0
MG592633.1:Shewanella sp. 10N.7	0	0
MG592633.1:Vibrio alginolyticus	0	0
MG592633.1:Vibrio anguillarum	0	0
MG592633.1:Vibrio breoganii	0	0
MG592633.1:Vibrio cyclitrophicus	0	0
MG592633.1:Vibrio kanaloae	0	0
MG592633.1:Vibrio lentus	1	1
MG592633.1:Vibrio parahaemolyticus	0	0
MG592633.1:Vibrio sp. 10N.1	0	0
MG592633.1:Vibrio sp. 10N.2	0	0
MG592633.1:Vibrio sp. 10N.3	0	0
MG592633.1:Vibrio sp. 10N.4	0	0
MG592633.1:Vibrio sp. 10N.5	0	0
MG592633.1:Vibrio sp. F12	0	0
MG592633.1:Vibrio sp. F13	0	0
MG592633.1:Vibrio splendidus	0	0
MG592633.1:Vibrio tasmaniensis	0	0
MG592633.1:Vibrio vulnificus	0	0
MG592635.1:Aliivibrio fischeri	0	0
MG592635.1:Enterovibrio norvegicus	0	0
MG592635.1:Shewanella sp. 10N.6	0	0
MG592635.1:Shewanella sp. 10N.7	0	0
MG592635.1:Vibrio alginolyticus	0	0
MG592635.1:Vibrio anguillarum	0	0
MG592635.1:Vibrio breoganii	0	0
MG592635.1:Vibrio cyclitrophicus	0	0
MG592635.1:Vibrio kanaloae	0	0
MG592635.1:Vibrio lentus	1	1
MG592635.1:Vibrio parahaemolyticus	0	0
MG592635.1:Vibrio sp. 10N.1	0	0
MG592635.1:Vibrio sp. 10N.2	0	0
MG592635.1:Vibrio sp. 10N.3	0	0
MG592635.1:Vibrio sp. 10N.4	0	0
MG592635.1:Vibrio sp. 10N.5	0	0
MG592635.1:Vibrio sp. F12	0	0
MG592635.1:Vibrio sp. F13	0	0
MG592635.1:Vibrio splendidus	0	0
MG592635.1:Vibrio tasmaniensis	0	0
MG592635.1:Vibrio vulnificus	0	0
MG592636.1:Aliivibrio fischeri	0	0
MG592636.1:Enterovibrio norvegicus	0	0
MG592636.1:Shewanella sp. 10N.6	0	0
MG592636.1:Shewanella sp. 10N.7	0	0
MG592636.1:Vibrio alginolyticus	0	0
MG592636.1:Vibrio anguillarum	0	0
MG592636.1:Vibrio breoganii	0	0
MG592636.1:Vibrio cyclitrophicus	0	0
MG592636.1:Vibrio kanaloae	0	0
MG592636.1:Vibrio lentus	1	1
MG592636.1:Vibrio parahaemolyticus	0	0
MG592636.1:Vibrio sp. 10N.1	0	0
MG592636.1:Vibrio sp. 10N.2	0	0
MG592636.1:Vibrio sp. 10N.3	0	0
MG592636.1:Vibrio sp. 10N.4	0	0
MG592636.1:Vibrio sp. 10N.5	0	0
MG592636.1:Vibrio sp. F12	0	0
MG592636.1:Vibrio sp. F13	0	0
MG592636.1:Vibrio splendidus	0	0
MG592636.1:Vibrio tasmaniensis	0	0
MG592636.1:Vibrio vulnificus	0	0
MG592638.1:Aliivibrio fischeri	0	0
MG592638.1:Enterovibrio norvegicus	0	0
MG592638.1:Shewanella sp. 10N.6	0	0
MG592638.1:Shewanella sp. 10N.7	0	0
MG592638.1:Vibrio alginolyticus	0	0
MG592638.1:Vibrio anguillarum	0	0
MG592638.1:Vibrio breoganii	0	0
MG592638.1:Vibrio cyclitrophicus	0	0
MG592638.1:Vibrio kanaloae	0	0
MG592638.1:Vibrio lentus	1	1
MG592638.1:Vibrio parahaemolyticus	0	0
MG592638.1:Vibrio sp. 10N.1	0	0
MG592638.1:Vibrio sp. 10N.2	0	0
MG592638.1:Vibrio sp. 10N.3	0	0
MG592638.1:Vibrio sp. 10N.4	0	0
MG592638.1:Vibrio sp. 10N.5	0	0
MG592638.1:Vibrio sp. F12	0	0
MG592638.1:Vibrio sp. F13	0	0
MG592638.1:Vibrio splendidus	0	0
MG592638.1:Vibrio tasmaniensis	0	0
MG592638.1:Vibrio vulnificus	0	0
MG592640.1:Aliivibrio fischeri	0	0
MG592640.1:Enterovibrio norvegicus	0	0
MG592640.1:Shewanella sp. 10N.6	0	0
MG592640.1:Shewanella sp. 10N.7	0	0
MG592640.1:Vibrio alginolyticus	0	0
MG592640.1:Vibrio anguillarum	0	0
MG592640.1:Vibrio breoganii	0	0
MG592640.1:Vibrio cyclitrophicus	0	0
MG592640.1:Vibrio kanaloae	0	0
MG592640.1:Vibrio lentus	1	1
MG592640.1:Vibrio parahaemolyticus	0	0
MG592640.1:Vibrio sp. 10N.1	0	0
MG592640.1:Vibrio sp. 10N.2	0	0
MG592640.1:Vibrio sp. 10N.3	0	0
MG592640.1:Vibrio sp. 10N.4	0	0
MG592640.1:Vibrio sp. 10N.5	0	0
MG592640.1:Vibrio sp. F12	0	0
MG592640.1:Vibrio sp. F13	0	0
MG592640.1:Vibrio splendidus	0	0
MG592640.1:Vibrio tasmaniensis	0	0
MG592640.1:Vibrio vulnificus	0	0
MG592641.1:Aliivibrio fischeri	0	0
MG592641.1:Enterovibrio norvegicus	0	0
MG592641.1:Shewanella sp. 10N.6	0	0
MG592641.1:Shewanella sp. 10N.7	0	0
MG592641.1:Vibrio alginolyticus	0	0
MG592641.1:Vibrio anguillarum	0	0
MG592641.1:Vibrio breoganii	0	0
MG592641.1:Vibrio cyclitrophicus	1	1
MG592641.1:Vibrio kanaloae	0	0
MG592641.1:Vibrio lentus	0	0
MG592641.1:Vibrio parahaemolyticus	0	0
MG592641.1:Vibrio sp. 10N.1	0	0
MG592641.1:Vibrio sp. 10N.2	0	0
MG592641.1:Vibrio sp. 10N.3	0	0
MG592641.1:Vibrio sp. 10N.4	0	0
MG592641.1:Vibrio sp. 10N.5	0	0
MG592641.1:Vibrio sp. F12	0	0
MG592641.1:Vibrio sp. F13	0	0
MG592641.1:Vibrio splendidus	0	0
MG592641.1:Vibrio tasmaniensis	0	0
MG592641.1:Vibrio vulnificus	0	0
MG592642.1:Aliivibrio fischeri	0	0
MG592642.1:Enterovibrio norvegicus	0	0
MG592642.1:Shewanella sp. 10N.6	0	0
MG592642.1:Shewanella sp. 10N.7	0	0
MG592642.1:Vibrio alginolyticus	0	0
MG592642.1:Vibrio anguillarum	0	0
MG592642.1:Vibrio breoganii	0	0
MG592642.1:Vibrio cyclitrophicus	0	0
MG592642.1:Vibrio kanaloae	0	0
MG592642.1:Vibrio lentus	1	1
MG592642.1:Vibrio parahaemolyticus	0	0
MG592642.1:Vibrio sp. 10N.1	0	0
MG592642.1:Vibrio sp. 10N.2	0	0
MG592642.1:Vibrio sp. 10N.3	0	0
MG592642.1:Vibrio sp. 10N.4	0	0
MG592642.1:Vibrio sp. 10N.5	0	0
MG592642.1:Vibrio sp. F12	0	0
MG592642.1:Vibrio sp. F13	0	0
MG592642.1:Vibrio splendidus	0	0
MG592642.1:Vibrio tasmaniensis	0	0
MG592642.1:Vibrio vulnificus	0	0
MG592643.1:Aliivibrio fischeri	0	0
MG592643.1:Enterovibrio norvegicus	0	0
MG592643.1:Shewanella sp. 10N.6	0	0
MG592643.1:Shewanella sp. 10N.7	0	0
MG592643.1:Vibrio alginolyticus	0	0
MG592643.1:Vibrio anguillarum	0	0
MG592643.1:Vibrio breoganii	0	0
MG592643.1:Vibrio cyclitrophicus	1	1
MG592643.1:Vibrio kanaloae	0	0
MG592643.1:Vibrio lentus	0	0
MG592643.1:Vibrio parahaemolyticus	0	0
MG592643.1:Vibrio sp. 10N.1	0	0
MG592643.1:Vibrio sp. 10N.2	0	0
MG592643.1:Vibrio sp. 10N.3	0	0
MG592643.1:Vibrio sp. 10N.4	0	0
MG592643.1:Vibrio sp. 10N.5	0	0
MG592643.1:Vibrio sp. F12	0	0
MG592643.1:Vibrio sp. F13	0	0
MG592643.1:Vibrio splendidus	0	0
MG592643.1:Vibrio tasmaniensis	0	0
MG592643.1:Vibrio vulnificus	0	0
MG592644.1:Aliivibrio fischeri	0	0
MG592644.1:Enterovibrio norvegicus	0	0
MG592644.1:Shewanella sp. 10N.6	0	0
MG592644.1:Shewanella sp. 10N.7	0	0
MG592644.1:Vibrio alginolyticus	0	0
MG592644.1:Vibrio anguillarum	0	0
MG592644.1:Vibrio breoganii	0	0
MG592644.1:Vibrio cyclitrophicus	1	1
MG592644.1:Vibrio kanaloae	0	0
MG592644.1:Vibrio lentus	0	0
MG592644.1:Vibrio parahaemolyticus	0	0
MG592644.1:Vibrio sp. 10N.1	0	0
MG592644.1:Vibrio sp. 10N.2	0	0
MG592644.1:Vibrio sp. 10N.3	0	0
MG592644.1:Vibrio sp. 10N.4	0	0
MG592644.1:Vibrio sp. 10N.5	0	0
MG592644.1:Vibrio sp. F12	0	0
MG592644.1:Vibrio sp. F13	0	0
MG592644.1:Vibrio splendidus	0	0
MG592644.1:Vibrio tasmaniensis	0	0
MG592644.1:Vibrio vulnificus	0	0
MG592645.1:Aliivibrio fischeri	0	0
MG592645.1:Enterovibrio norvegicus	0	0
MG592645.1:Shewanella sp. 10N.6	0	0
MG592645.1:Shewanella sp. 10N.7	0	0
MG592645.1:Vibrio alginolyticus	0	0
MG592645.1:Vibrio anguillarum	0	0
MG592645.1:Vibrio breoganii	0	0
MG592645.1:Vibrio cyclitrophicus	0	0
MG592645.1:Vibrio kanaloae	0	0
MG592645.1:Vibrio lentus	1	1
MG592645.1:Vibrio parahaemolyticus	0	0
MG592645.1:Vibrio sp. 10N.1	0	0
MG592645.1:Vibrio sp. 10N.2	0	0
MG592645.1:Vibrio sp. 10N.3	0	0
